detector,file_stem,attenuation_db,frame_number,fft_rows,fft_cols,tp,fp,fn,gt_pixels,pred_pixels,total_pixels,precision,recall,f1,iou,fp_area_fraction,mask_present
finetuned_dino_m2,lte_attenuation_dB_35,35,44,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_35,35,45,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_35,35,46,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_35,35,47,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_35,35,48,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_35,35,49,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_35,35,50,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_35,35,51,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,1,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,2,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,3,512,10240,461173,44527,152111,613284,505700,5242880,0.9119497725924461,0.7519729847835587,0.8242709457865349,0.7010721924686574,0.009617901864439143,True
finetuned_dino_m2,lte_attenuation_dB_40,40,4,512,10240,1160729,102301,352183,1512912,1263030,5242880,0.9190035074384615,0.7672151453620567,0.8362775591132667,0.7186228689343139,0.027426776851704894,True
finetuned_dino_m2,lte_attenuation_dB_40,40,5,512,10240,692750,66710,127836,820586,759460,5242880,0.9121612724830801,0.8442137691844609,0.876873204957324,0.7807428411713792,0.015084931033531465,True
finetuned_dino_m2,lte_attenuation_dB_40,40,6,512,10240,34570,14710,6390,40960,49280,5242880,0.7015016233766234,0.843994140625,0.7661790780141843,0.6209807795940363,0.002827802042322835,True
finetuned_dino_m2,lte_attenuation_dB_40,40,7,512,10240,624655,68925,224829,849484,693580,5242880,0.9006242971250613,0.7353346266674828,0.8096294126491189,0.6801490403513032,0.015688319468584212,True
finetuned_dino_m2,lte_attenuation_dB_40,40,8,512,10240,569968,58132,100222,670190,628100,5242880,0.9074478586212387,0.8504573329951208,0.8780287917183373,0.7825769371239644,0.012712867043250253,True
finetuned_dino_m2,lte_attenuation_dB_40,40,9,512,10240,25986,13604,3690,29676,39590,5242880,0.656377873200303,0.8756570966437526,0.7503248346952329,0.6004158964879852,0.0026095276532435716,True
finetuned_dino_m2,lte_attenuation_dB_40,40,10,512,10240,672676,71744,110998,783674,744420,5242880,0.9036242981112813,0.858362022984047,0.8804118071270485,0.7863711074585759,0.01608896292299571,True
finetuned_dino_m2,lte_attenuation_dB_40,40,11,512,10240,123202,15328,27030,150232,138530,5242880,0.8893524868259582,0.8200782789285904,0.8533117238417798,0.7441531770959169,0.003009829071241523,True
finetuned_dino_m2,lte_attenuation_dB_40,40,12,512,10240,73765,6185,8537,82302,79950,5242880,0.9226391494684177,0.8962722655585527,0.9092646007445209,0.8336252782894662,0.0011985091592453404,True
finetuned_dino_m2,lte_attenuation_dB_40,40,13,512,10240,67307,8483,28197,95504,75790,5242880,0.8880723050534371,0.7047558217456861,0.7858652375448061,0.6472636002577246,0.0016480241583284377,True
finetuned_dino_m2,lte_attenuation_dB_40,40,14,512,10240,59206,4564,9894,69100,63770,5242880,0.928430296377607,0.8568162083936324,0.8911868743885,0.80373045178106,0.0008821403306673264,True
finetuned_dino_m2,lte_attenuation_dB_40,40,15,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,16,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,17,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,18,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,19,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,20,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,21,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,22,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,23,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,24,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,25,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,26,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,27,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,28,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,29,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,30,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,31,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,32,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,33,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,34,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,35,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,36,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,37,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,38,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,39,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,40,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,41,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,42,512,10240,0,20560,0,0,20560,5242880,0.0,nan,nan,0.0,0.0039215087890625,True
finetuned_dino_m2,lte_attenuation_dB_40,40,43,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,44,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,45,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,46,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,47,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,48,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,49,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,50,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,51,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,52,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_40,40,53,512,10240,0,5430,0,0,5430,5242880,0.0,nan,nan,0.0,0.0010356903076171875,True
finetuned_dino_m2,lte_attenuation_dB_45,45,1,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,2,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,3,512,10240,1045705,237705,384059,1429764,1283410,5242880,0.8147863893845303,0.7313829415204187,0.7708351915505604,0.6271211039005823,0.06233878014726014,True
finetuned_dino_m2,lte_attenuation_dB_45,45,4,512,10240,553031,122039,436833,989864,675070,5242880,0.8192202290132875,0.5586939215892284,0.6643278352174921,0.49737342196216755,0.02869469571710993,True
finetuned_dino_m2,lte_attenuation_dB_45,45,5,512,10240,447778,71962,90620,538398,519740,5242880,0.8615423096163466,0.8316858532163938,0.8463508540473926,0.7336293335080936,0.015296476849098371,True
finetuned_dino_m2,lte_attenuation_dB_45,45,6,512,10240,37086,29014,5510,42596,66100,5242880,0.5610590015128593,0.8706451309982158,0.6823802163833076,0.5178885630498534,0.00557931066841734,True
finetuned_dino_m2,lte_attenuation_dB_45,45,7,512,10240,860917,207273,231731,1092648,1068190,5242880,0.8059586777633193,0.787917975413857,0.7968362274265819,0.6622840926487071,0.04994250923803778,True
finetuned_dino_m2,lte_attenuation_dB_45,45,8,512,10240,344912,55158,77142,422054,400070,5242880,0.8621291274027045,0.8172224407303331,0.8390753706253559,0.7227647251116904,0.01144160772448539,True
finetuned_dino_m2,lte_attenuation_dB_45,45,9,512,10240,415932,98598,154320,570252,514530,5242880,0.8083726896390881,0.7293827991835189,0.7668490074503449,0.6218614039022202,0.0211011875972151,True
finetuned_dino_m2,lte_attenuation_dB_45,45,10,512,10240,220034,34706,22860,242894,254740,5242880,0.8637591269529716,0.9058848715900764,0.8843206051033491,0.7926296829971181,0.006941219435414419,True
finetuned_dino_m2,lte_attenuation_dB_45,45,11,512,10240,184602,42928,17810,202412,227530,5242880,0.8113303740166132,0.9120111455842539,0.8587297821566631,0.7524333577891905,0.008516669483865386,True
finetuned_dino_m2,lte_attenuation_dB_45,45,12,512,10240,41523,7237,25259,66782,48760,5242880,0.8515791632485644,0.6217693390434548,0.7187516227865192,0.5609775868358124,0.0013981574537421818,True
finetuned_dino_m2,lte_attenuation_dB_45,45,13,512,10240,63136,634,22316,85452,63770,5242880,0.9900580210130155,0.7388475401394935,0.8462023026095348,0.7334061287549659,0.00012292949121151087,True
finetuned_dino_m2,lte_attenuation_dB_45,45,14,512,10240,34126,3694,3822,37948,37820,5242880,0.9023268112109994,0.8992832296827237,0.9008024495829372,0.8195091494164546,0.0007097114813411587,True
finetuned_dino_m2,lte_attenuation_dB_45,45,15,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,16,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,17,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,18,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,19,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,20,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,21,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,22,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,23,512,10240,0,870,0,0,870,5242880,0.0,nan,nan,0.0,0.0001659393310546875,True
finetuned_dino_m2,lte_attenuation_dB_45,45,24,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,25,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,26,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,27,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,28,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,29,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,30,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,31,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,32,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,33,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,34,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,35,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,36,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,37,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,38,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,39,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,40,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,41,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,42,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,43,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,44,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,45,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,46,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,47,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,48,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,49,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,50,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,51,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,52,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,53,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,54,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,55,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,56,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,57,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,58,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,59,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,60,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,61,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,62,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,63,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,64,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,65,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,66,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,67,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,68,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,69,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,70,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,71,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_45,45,72,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,1,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,2,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,3,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,4,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,5,512,10240,219176,3574,988,220164,222750,5242880,0.9839551066217733,0.9955124361839356,0.9897000320603999,0.9796100796467296,0.0007115672078612448,True
finetuned_dino_m2,lte_attenuation_dB_5,5,6,512,10240,1773105,32285,110415,1883520,1805390,5242880,0.9821174372296291,0.941378376656473,0.9613164864417945,0.9255143399249923,0.009610461516479329,True
finetuned_dino_m2,lte_attenuation_dB_5,5,7,512,10240,666225,44945,47057,713282,711170,5242880,0.9368013273900755,0.9340274954365875,0.9354123550670713,0.8786616672843357,0.009922514095069805,True
finetuned_dino_m2,lte_attenuation_dB_5,5,8,512,10240,156544,18786,7028,163572,175330,5242880,0.8928534763018309,0.9570342112341965,0.9238304878696496,0.8584432818960507,0.003698535312290572,True
finetuned_dino_m2,lte_attenuation_dB_5,5,9,512,10240,459671,15399,5065,464736,475070,5242880,0.9675858294567117,0.9891013392549749,0.9782252933052141,0.9573786539202516,0.0032227994803003005,True
finetuned_dino_m2,lte_attenuation_dB_5,5,10,512,10240,893105,30285,69551,962656,923390,5242880,0.967202373861532,0.9277509307582356,0.9470659782423122,0.8994542475333378,0.007075564269533557,True
finetuned_dino_m2,lte_attenuation_dB_5,5,11,512,10240,126466,15914,4948,131414,142380,5242880,0.8882286838039051,0.9623479994521131,0.9238040278457527,0.8583975890529973,0.0031133925179195167,True
finetuned_dino_m2,lte_attenuation_dB_5,5,12,512,10240,654018,13532,3572,657590,667550,5242880,0.9797288592614786,0.9945680439179428,0.9870926845465386,0.9745143207941328,0.0029511764795683588,True
finetuned_dino_m2,lte_attenuation_dB_5,5,13,512,10240,163181,13399,5135,168316,176580,5242880,0.9241193793181561,0.9694919080776634,0.9462620616069772,0.8980051179044107,0.0026404238866629725,True
finetuned_dino_m2,lte_attenuation_dB_5,5,14,512,10240,182575,7155,2475,185050,189730,5242880,0.9622885152585253,0.9866252364225885,0.9743049255563264,0.9498972451288988,0.001414638293497409,True
finetuned_dino_m2,lte_attenuation_dB_5,5,15,512,10240,86047,1943,6973,93020,87990,5242880,0.9779179452210478,0.9250376263169211,0.9507430528700072,0.9061108010488296,0.0003772918098744432,True
finetuned_dino_m2,lte_attenuation_dB_5,5,16,512,10240,62730,1560,1150,63880,64290,5242880,0.9757349510032665,0.9819974953036944,0.9788562066006087,0.9585880195599022,0.0003012164510523267,True
finetuned_dino_m2,lte_attenuation_dB_5,5,17,512,10240,8766,424,6,8772,9190,5242880,0.9538628944504897,0.9993160054719562,0.9760605723193408,0.9532405393649412,8.100711716303906e-05,True
finetuned_dino_m2,lte_attenuation_dB_5,5,18,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,19,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,20,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,21,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,22,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,23,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,24,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,25,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,26,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,27,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,28,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,29,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,30,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,31,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,32,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,33,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,34,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,35,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,36,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,37,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,38,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,39,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,40,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,41,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,42,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,43,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,44,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,45,512,10240,0,30,0,0,30,5242880,0.0,nan,nan,0.0,5.7220458984375e-06,True
finetuned_dino_m2,lte_attenuation_dB_5,5,46,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,47,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_5,5,48,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_50,50,1,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_50,50,2,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_50,50,3,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino_m2,lte_attenuation_dB_50,50,4,512,10240,25596,694,583368,608964,26290,5242880,0.9736021300874858,0.04203204130293416,0.080585088799126,0.04198419441719784,0.0001497653388624222,True
finetuned_dino_m2,lte_attenuation_dB_50,50,5,512,10240,25636,244,1494848,1520484,25880,5242880,0.9905718701700155,0.01686042076075776,0.03315648838177816,0.016857715515200614,6.55491785398437e-05,True
finetuned_dino_m2,lte_attenuation_dB_50,50,6,512,10240,432346,442184,388240,820586,874530,5242880,0.49437526442774976,0.5268746968629735,0.510107862824727,0.3423790555683141,0.09998973383497343,True
finetuned_dino_m2,lte_attenuation_dB_50,50,7,512,10240,29158,11032,9626,38784,40190,5242880,0.7255038566807663,0.7518048679867987,0.7384202395725176,0.585313955355709,0.002119868657303785,True
finetuned_dino_m2,lte_attenuation_dB_50,50,8,512,10240,36518,4252,808738,845256,40770,5242880,0.8957076281579592,0.04320347918263816,0.08243098960978572,0.042987234964238126,0.0009668857546711588,True
finetuned_dino_m2,lte_attenuation_dB_50,50,9,512,10240,292261,328969,382249,674510,621230,5242880,0.47045538689374305,0.4332937984611051,0.45111056230416596,0.29124774908094736,0.07201014803967279,True
