lane,variant,truth,storage_codec,model_codec,pred,n
gt,15,5G_Downlink,none,bfp12,OFDM,89
gt,15,5G_Downlink,none,bfp8,5G_Downlink,167
gt,15,5G_Downlink,none,bfp8,OFDM,89
gt,15,5G_Downlink,none,none,5G_Downlink,159
gt,15,5G_Downlink,none,none,OFDM,97
gt,15,5G_Downlink,none,sc16,5G_Downlink,161
gt,15,5G_Downlink,none,sc16,OFDM,95
gt,15,5G_Downlink,sc16,bfp12,5G_Downlink,167
gt,15,5G_Downlink,sc16,bfp12,OFDM,89
gt,15,5G_Downlink,sc16,bfp8,5G_Downlink,167
gt,15,5G_Downlink,sc16,bfp8,OFDM,89
gt,15,5G_Downlink,sc16,none,5G_Downlink,159
gt,15,5G_Downlink,sc16,none,OFDM,97
gt,15,5G_Downlink,sc16,sc16,5G_Downlink,161
gt,15,5G_Downlink,sc16,sc16,OFDM,95
gt,15,802_11ax,bfp12,bfp12,802_11ax,95
gt,15,802_11ax,bfp12,bfp12,OFDM,1
gt,15,802_11ax,bfp12,bfp8,802_11ax,96
gt,15,802_11ax,bfp12,none,802_11ax,96
gt,15,802_11ax,bfp12,sc16,802_11ax,96
gt,15,802_11ax,bfp8,bfp12,802_11ax,95
gt,15,802_11ax,bfp8,bfp12,OFDM,1
gt,15,802_11ax,bfp8,bfp8,802_11ax,96
gt,15,802_11ax,bfp8,none,802_11ax,96
gt,15,802_11ax,bfp8,sc16,802_11ax,96
gt,15,802_11ax,none,bfp12,802_11ax,95
gt,15,802_11ax,none,bfp12,OFDM,1
gt,15,802_11ax,none,bfp8,802_11ax,96
gt,15,802_11ax,none,none,802_11ax,96
gt,15,802_11ax,none,sc16,802_11ax,96
gt,15,802_11ax,sc16,bfp12,802_11ax,95
gt,15,802_11ax,sc16,bfp12,OFDM,1
gt,15,802_11ax,sc16,bfp8,802_11ax,96
gt,15,802_11ax,sc16,none,802_11ax,96
gt,15,802_11ax,sc16,sc16,802_11ax,96
gt,15,BPSK,bfp12,bfp12,16QAM,1
gt,15,BPSK,bfp12,bfp12,802_11ax,22
gt,15,BPSK,bfp12,bfp12,BPSK,155
gt,15,BPSK,bfp12,bfp12,Broadband_FM,139
gt,15,BPSK,bfp12,bfp12,OFDM,3
gt,15,BPSK,bfp12,bfp8,802_11ax,38
gt,15,BPSK,bfp12,bfp8,BPSK,155
gt,15,BPSK,bfp12,bfp8,Broadband_FM,125
gt,15,BPSK,bfp12,bfp8,OFDM,2
gt,15,BPSK,bfp12,none,802_11ax,51
gt,15,BPSK,bfp12,none,BPSK,144
gt,15,BPSK,bfp12,none,Broadband_FM,124
gt,15,BPSK,bfp12,none,OFDM,1
gt,15,BPSK,bfp12,sc16,802_11ax,37
gt,15,BPSK,bfp12,sc16,BPSK,155
gt,15,BPSK,bfp12,sc16,Broadband_FM,126
gt,15,BPSK,bfp12,sc16,OFDM,2
gt,15,BPSK,bfp8,bfp12,802_11ax,29
gt,15,BPSK,bfp8,bfp12,BPSK,154
gt,15,BPSK,bfp8,bfp12,Broadband_FM,134
gt,15,BPSK,bfp8,bfp12,OFDM,3
gt,15,BPSK,bfp8,bfp8,802_11ax,38
gt,15,BPSK,bfp8,bfp8,BPSK,155
gt,15,BPSK,bfp8,bfp8,Broadband_FM,125
gt,15,BPSK,bfp8,bfp8,OFDM,2
gt,15,BPSK,bfp8,none,802_11ax,50
gt,15,BPSK,bfp8,none,BPSK,145
gt,15,BPSK,bfp8,none,Broadband_FM,124
gt,15,BPSK,bfp8,none,OFDM,1
gt,15,BPSK,bfp8,sc16,802_11ax,36
gt,15,BPSK,bfp8,sc16,BPSK,156
gt,15,BPSK,bfp8,sc16,Broadband_FM,125
gt,15,BPSK,bfp8,sc16,OFDM,3
gt,15,BPSK,none,bfp12,16QAM,1
gt,15,BPSK,none,bfp12,802_11ax,22
gt,15,BPSK,none,bfp12,BPSK,155
gt,15,BPSK,none,bfp12,Broadband_FM,139
gt,15,BPSK,none,bfp12,OFDM,3
gt,15,BPSK,none,bfp8,802_11ax,38
gt,15,BPSK,none,bfp8,BPSK,155
gt,15,BPSK,none,bfp8,Broadband_FM,125
gt,15,BPSK,none,bfp8,OFDM,2
gt,15,BPSK,none,none,802_11ax,52
gt,15,BPSK,none,none,BPSK,143
gt,15,BPSK,none,none,Broadband_FM,124
gt,15,BPSK,none,none,OFDM,1
gt,15,BPSK,none,sc16,802_11ax,38
gt,15,BPSK,none,sc16,BPSK,155
gt,15,BPSK,none,sc16,Broadband_FM,125
gt,15,BPSK,none,sc16,OFDM,2
gt,15,BPSK,sc16,bfp12,16QAM,1
gt,15,BPSK,sc16,bfp12,802_11ax,22
gt,15,BPSK,sc16,bfp12,BPSK,155
gt,15,BPSK,sc16,bfp12,Broadband_FM,139
gt,15,BPSK,sc16,bfp12,OFDM,3
gt,15,BPSK,sc16,bfp8,802_11ax,38
gt,15,BPSK,sc16,bfp8,BPSK,155
gt,15,BPSK,sc16,bfp8,Broadband_FM,125
gt,15,BPSK,sc16,bfp8,OFDM,2
gt,15,BPSK,sc16,none,802_11ax,52
gt,15,BPSK,sc16,none,BPSK,143
gt,15,BPSK,sc16,none,Broadband_FM,124
gt,15,BPSK,sc16,none,OFDM,1
gt,15,BPSK,sc16,sc16,802_11ax,38
gt,15,BPSK,sc16,sc16,BPSK,155
gt,15,BPSK,sc16,sc16,Broadband_FM,125
gt,15,BPSK,sc16,sc16,OFDM,2
gt,15,Bluetooth,bfp12,bfp12,Bluetooth,37
gt,15,Bluetooth,bfp12,bfp12,Broadband_FM,16
gt,15,Bluetooth,bfp12,bfp12,Narrowband_FM,5
gt,15,Bluetooth,bfp12,bfp8,Bluetooth,34
gt,15,Bluetooth,bfp12,bfp8,Broadband_FM,18
gt,15,Bluetooth,bfp12,bfp8,Narrowband_FM,6
gt,15,Bluetooth,bfp12,none,Bluetooth,34
gt,15,Bluetooth,bfp12,none,Broadband_FM,12
gt,15,Bluetooth,bfp12,none,Narrowband_FM,12
gt,15,Bluetooth,bfp12,sc16,Bluetooth,35
gt,15,Bluetooth,bfp12,sc16,Broadband_FM,18
gt,15,Bluetooth,bfp12,sc16,Narrowband_FM,4
gt,15,Bluetooth,bfp12,sc16,OFDM,1
gt,15,Bluetooth,bfp8,bfp12,Bluetooth,37
gt,15,Bluetooth,bfp8,bfp12,Broadband_FM,16
gt,15,Bluetooth,bfp8,bfp12,Narrowband_FM,5
gt,15,Bluetooth,bfp8,bfp8,Bluetooth,34
gt,15,Bluetooth,bfp8,bfp8,Broadband_FM,18
gt,15,Bluetooth,bfp8,bfp8,Narrowband_FM,6
gt,15,Bluetooth,bfp8,none,Bluetooth,34
gt,15,Bluetooth,bfp8,none,Broadband_FM,12
gt,15,Bluetooth,bfp8,none,Narrowband_FM,12
gt,15,Bluetooth,bfp8,sc16,Bluetooth,35
gt,15,Bluetooth,bfp8,sc16,Broadband_FM,18
gt,15,Bluetooth,bfp8,sc16,Narrowband_FM,4
gt,15,Bluetooth,bfp8,sc16,OFDM,1
gt,15,Bluetooth,none,bfp12,Bluetooth,37
gt,15,Bluetooth,none,bfp12,Broadband_FM,16
gt,15,Bluetooth,none,bfp12,Narrowband_FM,5
gt,15,Bluetooth,none,bfp8,Bluetooth,34
gt,15,Bluetooth,none,bfp8,Broadband_FM,18
gt,15,Bluetooth,none,bfp8,Narrowband_FM,6
gt,15,Bluetooth,none,none,Bluetooth,34
gt,15,Bluetooth,none,none,Broadband_FM,12
gt,15,Bluetooth,none,none,Narrowband_FM,12
gt,15,Bluetooth,none,sc16,Bluetooth,35
gt,15,Bluetooth,none,sc16,Broadband_FM,18
gt,15,Bluetooth,none,sc16,Narrowband_FM,4
gt,15,Bluetooth,none,sc16,OFDM,1
gt,15,Bluetooth,sc16,bfp12,Bluetooth,37
gt,15,Bluetooth,sc16,bfp12,Broadband_FM,16
gt,15,Bluetooth,sc16,bfp12,Narrowband_FM,5
gt,15,Bluetooth,sc16,bfp8,Bluetooth,34
gt,15,Bluetooth,sc16,bfp8,Broadband_FM,18
gt,15,Bluetooth,sc16,bfp8,Narrowband_FM,6
gt,15,Bluetooth,sc16,none,Bluetooth,34
gt,15,Bluetooth,sc16,none,Broadband_FM,12
gt,15,Bluetooth,sc16,none,Narrowband_FM,12
gt,15,Bluetooth,sc16,sc16,Bluetooth,35
gt,15,Bluetooth,sc16,sc16,Broadband_FM,18
gt,15,Bluetooth,sc16,sc16,Narrowband_FM,4
gt,15,Bluetooth,sc16,sc16,OFDM,1
gt,15,Broadband_FM,bfp12,bfp12,802_11ax,2
gt,15,Broadband_FM,bfp12,bfp12,Broadband_FM,21
gt,15,Broadband_FM,bfp12,bfp8,802_11ax,2
gt,15,Broadband_FM,bfp12,bfp8,Broadband_FM,21
gt,15,Broadband_FM,bfp12,none,802_11ax,1
gt,15,Broadband_FM,bfp12,none,Broadband_FM,22
gt,15,Broadband_FM,bfp12,sc16,802_11ax,2
gt,15,Broadband_FM,bfp12,sc16,Broadband_FM,21
gt,15,Broadband_FM,bfp8,bfp12,802_11ax,2
gt,15,Broadband_FM,bfp8,bfp12,Broadband_FM,21
gt,15,Broadband_FM,bfp8,bfp8,802_11ax,2
gt,15,Broadband_FM,bfp8,bfp8,Broadband_FM,21
gt,15,Broadband_FM,bfp8,none,802_11ax,1
gt,15,Broadband_FM,bfp8,none,Broadband_FM,22
gt,15,Broadband_FM,bfp8,sc16,802_11ax,2
gt,15,Broadband_FM,bfp8,sc16,Broadband_FM,21
gt,15,Broadband_FM,none,bfp12,802_11ax,2
gt,15,Broadband_FM,none,bfp12,Broadband_FM,21
gt,15,Broadband_FM,none,bfp8,802_11ax,2
gt,15,Broadband_FM,none,bfp8,Broadband_FM,21
gt,15,Broadband_FM,none,none,802_11ax,1
gt,15,Broadband_FM,none,none,Broadband_FM,22
gt,15,Broadband_FM,none,sc16,802_11ax,2
gt,15,Broadband_FM,none,sc16,Broadband_FM,21
gt,15,Broadband_FM,sc16,bfp12,802_11ax,2
gt,15,Broadband_FM,sc16,bfp12,Broadband_FM,21
gt,15,Broadband_FM,sc16,bfp8,802_11ax,2
gt,15,Broadband_FM,sc16,bfp8,Broadband_FM,21
gt,15,Broadband_FM,sc16,none,802_11ax,1
gt,15,Broadband_FM,sc16,none,Broadband_FM,22
gt,15,Broadband_FM,sc16,sc16,802_11ax,2
gt,15,Broadband_FM,sc16,sc16,Broadband_FM,21
gt,15,Narrowband_FM,bfp12,bfp12,Narrowband_FM,2
gt,15,Narrowband_FM,bfp12,bfp8,Narrowband_FM,2
gt,15,Narrowband_FM,bfp12,none,Broadband_FM,2
gt,15,Narrowband_FM,bfp12,sc16,Narrowband_FM,2
gt,15,Narrowband_FM,bfp8,bfp12,Narrowband_FM,2
gt,15,Narrowband_FM,bfp8,bfp8,Narrowband_FM,2
gt,15,Narrowband_FM,bfp8,none,Broadband_FM,2
gt,15,Narrowband_FM,bfp8,sc16,Narrowband_FM,2
gt,15,Narrowband_FM,none,bfp12,Narrowband_FM,2
gt,15,Narrowband_FM,none,bfp8,Narrowband_FM,2
gt,15,Narrowband_FM,none,none,Broadband_FM,2
gt,15,Narrowband_FM,none,sc16,Narrowband_FM,2
gt,15,Narrowband_FM,sc16,bfp12,Narrowband_FM,2
gt,15,Narrowband_FM,sc16,bfp8,Narrowband_FM,2
gt,15,Narrowband_FM,sc16,none,Broadband_FM,2
gt,15,Narrowband_FM,sc16,sc16,Narrowband_FM,2
gt,15,OFDM,bfp12,bfp12,5G_Downlink,22
gt,15,OFDM,bfp12,bfp12,Broadband_FM,24
gt,15,OFDM,bfp12,bfp12,OFDM,92
gt,15,OFDM,bfp12,bfp8,5G_Downlink,28
gt,15,OFDM,bfp12,bfp8,Broadband_FM,22
gt,15,OFDM,bfp12,bfp8,Narrowband_FM,1
gt,15,OFDM,bfp12,bfp8,OFDM,87
gt,15,OFDM,bfp12,none,5G_Downlink,17
gt,15,OFDM,bfp12,none,Broadband_FM,20
gt,15,OFDM,bfp12,none,Narrowband_FM,1
gt,15,OFDM,bfp12,none,OFDM,100
gt,15,OFDM,bfp12,sc16,5G_Downlink,16
gt,15,OFDM,bfp12,sc16,Broadband_FM,13
gt,15,OFDM,bfp12,sc16,Narrowband_FM,2
gt,15,OFDM,bfp12,sc16,OFDM,107
gt,15,OFDM,bfp8,bfp12,5G_Downlink,25
gt,15,OFDM,bfp8,bfp12,Broadband_FM,24
gt,15,OFDM,bfp8,bfp12,OFDM,89
gt,15,OFDM,bfp8,bfp8,5G_Downlink,28
gt,15,OFDM,bfp8,bfp8,Broadband_FM,22
gt,15,OFDM,bfp8,bfp8,Narrowband_FM,1
gt,15,OFDM,bfp8,bfp8,OFDM,87
gt,15,OFDM,bfp8,none,5G_Downlink,16
gt,15,OFDM,bfp8,none,Broadband_FM,20
gt,15,OFDM,bfp8,none,Narrowband_FM,1
gt,15,OFDM,bfp8,none,OFDM,101
gt,15,OFDM,bfp8,sc16,5G_Downlink,18
gt,15,OFDM,bfp8,sc16,Broadband_FM,13
gt,15,OFDM,bfp8,sc16,Narrowband_FM,2
gt,15,OFDM,bfp8,sc16,OFDM,105
gt,15,OFDM,none,bfp12,5G_Downlink,22
gt,15,OFDM,none,bfp12,Broadband_FM,24
gt,15,OFDM,none,bfp12,OFDM,92
gt,15,OFDM,none,bfp8,5G_Downlink,28
gt,15,OFDM,none,bfp8,Broadband_FM,22
gt,15,OFDM,none,bfp8,Narrowband_FM,1
gt,15,OFDM,none,bfp8,OFDM,87
gt,15,OFDM,none,none,5G_Downlink,17
gt,15,OFDM,none,none,Broadband_FM,20
gt,15,OFDM,none,none,Narrowband_FM,1
gt,15,OFDM,none,none,OFDM,100
gt,15,OFDM,none,sc16,5G_Downlink,16
gt,15,OFDM,none,sc16,Broadband_FM,13
gt,15,OFDM,none,sc16,Narrowband_FM,2
gt,15,OFDM,none,sc16,OFDM,107
gt,15,OFDM,sc16,bfp12,5G_Downlink,22
gt,15,OFDM,sc16,bfp12,Broadband_FM,24
gt,15,OFDM,sc16,bfp12,OFDM,92
gt,15,OFDM,sc16,bfp8,5G_Downlink,28
gt,15,OFDM,sc16,bfp8,Broadband_FM,22
gt,15,OFDM,sc16,bfp8,Narrowband_FM,1
gt,15,OFDM,sc16,bfp8,OFDM,87
gt,15,OFDM,sc16,none,5G_Downlink,17
gt,15,OFDM,sc16,none,Broadband_FM,20
gt,15,OFDM,sc16,none,Narrowband_FM,1
gt,15,OFDM,sc16,none,OFDM,100
gt,15,OFDM,sc16,sc16,5G_Downlink,16
gt,15,OFDM,sc16,sc16,Broadband_FM,13
gt,15,OFDM,sc16,sc16,Narrowband_FM,2
gt,15,OFDM,sc16,sc16,OFDM,107
gt,15,QPSK,bfp12,bfp12,16QAM,1
gt,15,QPSK,bfp12,bfp12,5G_Downlink,2
gt,15,QPSK,bfp12,bfp12,802_11ax,29
gt,15,QPSK,bfp12,bfp12,Broadband_FM,127
gt,15,QPSK,bfp12,bfp12,Narrowband_FM,2
gt,15,QPSK,bfp12,bfp12,QPSK,159
gt,15,QPSK,bfp12,bfp8,802_11ax,30
gt,15,QPSK,bfp12,bfp8,Broadband_FM,137
gt,15,QPSK,bfp12,bfp8,Narrowband_FM,3
gt,15,QPSK,bfp12,bfp8,QPSK,150
gt,15,QPSK,bfp12,none,802_11ax,23
gt,15,QPSK,bfp12,none,BPSK,2
gt,15,QPSK,bfp12,none,Broadband_FM,145
gt,15,QPSK,bfp12,none,Narrowband_FM,1
gt,15,QPSK,bfp12,none,QPSK,149
gt,15,QPSK,bfp12,sc16,802_11ax,35
gt,15,QPSK,bfp12,sc16,BPSK,2
gt,15,QPSK,bfp12,sc16,Broadband_FM,129
gt,15,QPSK,bfp12,sc16,Narrowband_FM,2
gt,15,QPSK,bfp12,sc16,OFDM,1
gt,15,QPSK,bfp12,sc16,QPSK,151
gt,15,QPSK,bfp8,bfp12,16QAM,1
gt,15,QPSK,bfp8,bfp12,5G_Downlink,2
gt,15,QPSK,bfp8,bfp12,802_11ax,30
gt,15,QPSK,bfp8,bfp12,BPSK,1
gt,15,QPSK,bfp8,bfp12,Broadband_FM,125
gt,15,QPSK,bfp8,bfp12,Narrowband_FM,2
gt,15,QPSK,bfp8,bfp12,QPSK,159
gt,15,QPSK,bfp8,bfp8,802_11ax,30
gt,15,QPSK,bfp8,bfp8,Broadband_FM,137
gt,15,QPSK,bfp8,bfp8,Narrowband_FM,3
gt,15,QPSK,bfp8,bfp8,QPSK,150
gt,15,QPSK,bfp8,none,802_11ax,21
gt,15,QPSK,bfp8,none,BPSK,2
gt,15,QPSK,bfp8,none,Broadband_FM,148
gt,15,QPSK,bfp8,none,Narrowband_FM,1
gt,15,QPSK,bfp8,none,QPSK,148
gt,15,QPSK,bfp8,sc16,802_11ax,34
gt,15,QPSK,bfp8,sc16,BPSK,2
gt,15,QPSK,bfp8,sc16,Broadband_FM,133
gt,15,QPSK,bfp8,sc16,Narrowband_FM,2
gt,15,QPSK,bfp8,sc16,OFDM,1
gt,15,QPSK,bfp8,sc16,QPSK,148
gt,15,QPSK,none,bfp12,16QAM,1
gt,15,QPSK,none,bfp12,5G_Downlink,2
gt,15,QPSK,none,bfp12,802_11ax,29
gt,15,QPSK,none,bfp12,Broadband_FM,127
gt,15,QPSK,none,bfp12,Narrowband_FM,2
gt,15,QPSK,none,bfp12,QPSK,159
gt,15,QPSK,none,bfp8,802_11ax,30
gt,15,QPSK,none,bfp8,Broadband_FM,137
gt,15,QPSK,none,bfp8,Narrowband_FM,3
gt,15,QPSK,none,bfp8,QPSK,150
gt,15,QPSK,none,none,802_11ax,23
gt,15,QPSK,none,none,BPSK,2
gt,15,QPSK,none,none,Broadband_FM,145
gt,15,QPSK,none,none,Narrowband_FM,1
gt,15,QPSK,none,none,QPSK,149
gt,15,QPSK,none,sc16,802_11ax,35
gt,15,QPSK,none,sc16,BPSK,2
gt,15,QPSK,none,sc16,Broadband_FM,129
gt,15,QPSK,none,sc16,Narrowband_FM,2
gt,15,QPSK,none,sc16,OFDM,1
gt,15,QPSK,none,sc16,QPSK,151
gt,15,QPSK,sc16,bfp12,16QAM,1
gt,15,QPSK,sc16,bfp12,5G_Downlink,2
gt,15,QPSK,sc16,bfp12,802_11ax,29
gt,15,QPSK,sc16,bfp12,Broadband_FM,127
gt,15,QPSK,sc16,bfp12,Narrowband_FM,2
gt,15,QPSK,sc16,bfp12,QPSK,159
gt,15,QPSK,sc16,bfp8,802_11ax,30
gt,15,QPSK,sc16,bfp8,Broadband_FM,137
gt,15,QPSK,sc16,bfp8,Narrowband_FM,3
gt,15,QPSK,sc16,bfp8,QPSK,150
gt,15,QPSK,sc16,none,802_11ax,23
gt,15,QPSK,sc16,none,BPSK,2
gt,15,QPSK,sc16,none,Broadband_FM,145
gt,15,QPSK,sc16,none,Narrowband_FM,1
gt,15,QPSK,sc16,none,QPSK,149
gt,15,QPSK,sc16,sc16,802_11ax,35
gt,15,QPSK,sc16,sc16,BPSK,2
gt,15,QPSK,sc16,sc16,Broadband_FM,129
gt,15,QPSK,sc16,sc16,Narrowband_FM,2
gt,15,QPSK,sc16,sc16,OFDM,1
gt,15,QPSK,sc16,sc16,QPSK,151
gt,30,16QAM,bfp12,bfp12,16QAM,145
gt,30,16QAM,bfp12,bfp12,802_11ax,10
gt,30,16QAM,bfp12,bfp12,Broadband_FM,165
gt,30,16QAM,bfp12,bfp8,16QAM,152
gt,30,16QAM,bfp12,bfp8,802_11ax,20
gt,30,16QAM,bfp12,bfp8,Broadband_FM,148
gt,30,16QAM,bfp12,none,16QAM,158
gt,30,16QAM,bfp12,none,802_11ax,10
gt,30,16QAM,bfp12,none,Broadband_FM,152
gt,30,16QAM,bfp12,sc16,16QAM,142
gt,30,16QAM,bfp12,sc16,802_11ax,24
gt,30,16QAM,bfp12,sc16,Broadband_FM,154
gt,30,16QAM,bfp8,bfp12,16QAM,144
gt,30,16QAM,bfp8,bfp12,802_11ax,12
gt,30,16QAM,bfp8,bfp12,Broadband_FM,164
gt,30,16QAM,bfp8,bfp8,16QAM,152
gt,30,16QAM,bfp8,bfp8,802_11ax,20
gt,30,16QAM,bfp8,bfp8,Broadband_FM,148
gt,30,16QAM,bfp8,none,16QAM,158
gt,30,16QAM,bfp8,none,802_11ax,8
gt,30,16QAM,bfp8,none,Broadband_FM,154
gt,30,16QAM,bfp8,sc16,16QAM,142
gt,30,16QAM,bfp8,sc16,802_11ax,23
gt,30,16QAM,bfp8,sc16,Broadband_FM,155
gt,30,16QAM,none,bfp12,16QAM,145
gt,30,16QAM,none,bfp12,802_11ax,10
gt,30,16QAM,none,bfp12,Broadband_FM,165
gt,30,16QAM,none,bfp8,16QAM,152
gt,30,16QAM,none,bfp8,802_11ax,20
gt,30,16QAM,none,bfp8,Broadband_FM,148
gt,30,16QAM,none,none,16QAM,158
gt,30,16QAM,none,none,802_11ax,10
gt,30,16QAM,none,none,Broadband_FM,152
gt,30,16QAM,none,sc16,16QAM,142
gt,30,16QAM,none,sc16,802_11ax,24
gt,30,16QAM,none,sc16,Broadband_FM,154
gt,30,16QAM,sc16,bfp12,16QAM,145
gt,30,16QAM,sc16,bfp12,802_11ax,10
gt,30,16QAM,sc16,bfp12,Broadband_FM,165
gt,30,16QAM,sc16,bfp8,16QAM,152
gt,30,16QAM,sc16,bfp8,802_11ax,20
gt,30,16QAM,sc16,bfp8,Broadband_FM,148
gt,30,16QAM,sc16,none,16QAM,158
gt,30,16QAM,sc16,none,802_11ax,10
gt,30,16QAM,sc16,none,Broadband_FM,152
gt,30,16QAM,sc16,sc16,16QAM,142
gt,30,16QAM,sc16,sc16,802_11ax,24
gt,30,16QAM,sc16,sc16,Broadband_FM,154
gt,30,5G_Downlink,bfp12,bfp12,5G_Downlink,174
gt,30,5G_Downlink,bfp12,bfp12,Narrowband_FM,1
gt,30,5G_Downlink,bfp12,bfp12,OFDM,81
gt,30,5G_Downlink,bfp12,bfp8,5G_Downlink,166
gt,30,5G_Downlink,bfp12,bfp8,OFDM,90
gt,30,5G_Downlink,bfp12,none,5G_Downlink,161
gt,30,5G_Downlink,bfp12,none,OFDM,95
gt,30,5G_Downlink,bfp12,sc16,5G_Downlink,158
gt,30,5G_Downlink,bfp12,sc16,OFDM,98
gt,30,5G_Downlink,bfp8,bfp12,5G_Downlink,179
gt,30,5G_Downlink,bfp8,bfp12,Narrowband_FM,1
gt,30,5G_Downlink,bfp8,bfp12,OFDM,76
gt,30,5G_Downlink,bfp8,bfp8,5G_Downlink,166
gt,30,5G_Downlink,bfp8,bfp8,OFDM,90
gt,30,5G_Downlink,bfp8,none,5G_Downlink,163
gt,30,5G_Downlink,bfp8,none,OFDM,93
gt,30,5G_Downlink,bfp8,sc16,5G_Downlink,157
gt,30,5G_Downlink,bfp8,sc16,OFDM,99
gt,30,5G_Downlink,none,bfp12,5G_Downlink,174
gt,30,5G_Downlink,none,bfp12,Narrowband_FM,1
gt,30,5G_Downlink,none,bfp12,OFDM,81
gt,30,5G_Downlink,none,bfp8,5G_Downlink,166
gt,30,5G_Downlink,none,bfp8,OFDM,90
gt,30,5G_Downlink,none,none,5G_Downlink,161
gt,30,5G_Downlink,none,none,OFDM,95
gt,30,5G_Downlink,none,sc16,5G_Downlink,158
gt,30,5G_Downlink,none,sc16,OFDM,98
gt,30,5G_Downlink,sc16,bfp12,5G_Downlink,174
gt,30,5G_Downlink,sc16,bfp12,Narrowband_FM,1
gt,30,5G_Downlink,sc16,bfp12,OFDM,81
gt,30,5G_Downlink,sc16,bfp8,5G_Downlink,166
gt,30,5G_Downlink,sc16,bfp8,OFDM,90
gt,30,5G_Downlink,sc16,none,5G_Downlink,161
gt,30,5G_Downlink,sc16,none,OFDM,95
gt,30,5G_Downlink,sc16,sc16,5G_Downlink,158
gt,30,5G_Downlink,sc16,sc16,OFDM,98
gt,30,802_11ax,bfp12,bfp12,802_11ax,96
gt,30,802_11ax,bfp12,bfp8,802_11ax,96
gt,30,802_11ax,bfp12,none,802_11ax,96
gt,30,802_11ax,bfp12,sc16,802_11ax,96
gt,30,802_11ax,bfp8,bfp12,802_11ax,96
gt,30,802_11ax,bfp8,bfp8,802_11ax,96
gt,30,802_11ax,bfp8,none,802_11ax,96
gt,30,802_11ax,bfp8,sc16,802_11ax,96
gt,30,802_11ax,none,bfp12,802_11ax,96
gt,30,802_11ax,none,bfp8,802_11ax,96
gt,30,802_11ax,none,none,802_11ax,96
gt,30,802_11ax,none,sc16,802_11ax,96
gt,30,802_11ax,sc16,bfp12,802_11ax,96
gt,30,802_11ax,sc16,bfp8,802_11ax,96
gt,30,802_11ax,sc16,none,802_11ax,96
gt,30,802_11ax,sc16,sc16,802_11ax,96
gt,30,BPSK,bfp12,bfp12,802_11ax,4
gt,30,BPSK,bfp12,bfp12,BPSK,150
gt,30,BPSK,bfp12,bfp12,Broadband_FM,164
gt,30,BPSK,bfp12,bfp12,OFDM,2
gt,30,BPSK,bfp12,bfp8,802_11ax,14
gt,30,BPSK,bfp12,bfp8,BPSK,156
gt,30,BPSK,bfp12,bfp8,Broadband_FM,148
gt,30,BPSK,bfp12,bfp8,OFDM,2
gt,30,BPSK,bfp12,none,802_11ax,21
gt,30,BPSK,bfp12,none,BPSK,144
gt,30,BPSK,bfp12,none,Broadband_FM,155
gt,30,BPSK,bfp12,sc16,802_11ax,8
gt,30,BPSK,bfp12,sc16,BPSK,156
gt,30,BPSK,bfp12,sc16,Broadband_FM,150
gt,30,BPSK,bfp12,sc16,OFDM,6
gt,30,BPSK,bfp8,bfp12,802_11ax,4
gt,30,BPSK,bfp8,bfp12,BPSK,152
gt,30,BPSK,bfp8,bfp12,Broadband_FM,162
gt,30,BPSK,bfp8,bfp12,OFDM,2
gt,30,BPSK,bfp8,bfp8,802_11ax,14
gt,30,BPSK,bfp8,bfp8,BPSK,156
gt,30,BPSK,bfp8,bfp8,Broadband_FM,148
gt,30,BPSK,bfp8,bfp8,OFDM,2
gt,30,BPSK,bfp8,none,802_11ax,20
gt,30,BPSK,bfp8,none,BPSK,144
gt,30,BPSK,bfp8,none,Broadband_FM,156
gt,30,BPSK,bfp8,sc16,802_11ax,8
gt,30,BPSK,bfp8,sc16,BPSK,155
gt,30,BPSK,bfp8,sc16,Broadband_FM,151
gt,30,BPSK,bfp8,sc16,OFDM,6
gt,30,BPSK,none,bfp12,802_11ax,4
gt,30,BPSK,none,bfp12,BPSK,150
gt,30,BPSK,none,bfp12,Broadband_FM,164
gt,30,BPSK,none,bfp12,OFDM,2
gt,30,BPSK,none,bfp8,802_11ax,14
gt,30,BPSK,none,bfp8,BPSK,156
gt,30,BPSK,none,bfp8,Broadband_FM,148
gt,30,BPSK,none,bfp8,OFDM,2
gt,30,BPSK,none,none,802_11ax,21
gt,30,BPSK,none,none,BPSK,144
gt,30,BPSK,none,none,Broadband_FM,155
gt,30,BPSK,none,sc16,802_11ax,8
gt,30,BPSK,none,sc16,BPSK,156
gt,30,BPSK,none,sc16,Broadband_FM,151
gt,30,BPSK,none,sc16,OFDM,5
gt,30,BPSK,sc16,bfp12,802_11ax,4
gt,30,BPSK,sc16,bfp12,BPSK,150
gt,30,BPSK,sc16,bfp12,Broadband_FM,164
gt,30,BPSK,sc16,bfp12,OFDM,2
gt,30,BPSK,sc16,bfp8,802_11ax,14
gt,30,BPSK,sc16,bfp8,BPSK,156
gt,30,BPSK,sc16,bfp8,Broadband_FM,148
gt,30,BPSK,sc16,bfp8,OFDM,2
gt,30,BPSK,sc16,none,802_11ax,21
gt,30,BPSK,sc16,none,BPSK,144
gt,30,BPSK,sc16,none,Broadband_FM,155
gt,30,BPSK,sc16,sc16,802_11ax,8
gt,30,BPSK,sc16,sc16,BPSK,156
gt,30,BPSK,sc16,sc16,Broadband_FM,151
