lane,variant,class,snr_bin,storage_codec,model_codec,n,correct
gt,30,16QAM,35,none,bfp8,60,44
gt,30,16QAM,35,none,none,60,42
gt,30,16QAM,35,none,sc16,60,40
gt,30,16QAM,35,sc16,bfp12,60,38
gt,30,16QAM,35,sc16,bfp8,60,44
gt,30,16QAM,35,sc16,none,60,42
gt,30,16QAM,35,sc16,sc16,60,40
gt,30,16QAM,40,bfp12,bfp12,36,20
gt,30,16QAM,40,bfp12,bfp8,36,24
gt,30,16QAM,40,bfp12,none,36,28
gt,30,16QAM,40,bfp12,sc16,36,20
gt,30,16QAM,40,bfp8,bfp12,36,20
gt,30,16QAM,40,bfp8,bfp8,36,24
gt,30,16QAM,40,bfp8,none,36,28
gt,30,16QAM,40,bfp8,sc16,36,20
gt,30,16QAM,40,none,bfp12,36,20
gt,30,16QAM,40,none,bfp8,36,24
gt,30,16QAM,40,none,none,36,28
gt,30,16QAM,40,none,sc16,36,20
gt,30,16QAM,40,sc16,bfp12,36,20
gt,30,16QAM,40,sc16,bfp8,36,24
gt,30,16QAM,40,sc16,none,36,28
gt,30,16QAM,40,sc16,sc16,36,20
gt,30,16QAM,45,bfp12,bfp12,12,6
gt,30,16QAM,45,bfp12,bfp8,12,4
gt,30,16QAM,45,bfp12,none,12,6
gt,30,16QAM,45,bfp12,sc16,12,2
gt,30,16QAM,45,bfp8,bfp12,12,6
gt,30,16QAM,45,bfp8,bfp8,12,4
gt,30,16QAM,45,bfp8,none,12,6
gt,30,16QAM,45,bfp8,sc16,12,2
gt,30,16QAM,45,none,bfp12,12,6
gt,30,16QAM,45,none,bfp8,12,4
gt,30,16QAM,45,none,none,12,6
gt,30,16QAM,45,none,sc16,12,2
gt,30,16QAM,45,sc16,bfp12,12,6
gt,30,16QAM,45,sc16,bfp8,12,4
gt,30,16QAM,45,sc16,none,12,6
gt,30,16QAM,45,sc16,sc16,12,2
gt,30,16QAM,clean,bfp12,bfp12,32,12
gt,30,16QAM,clean,bfp12,bfp8,32,12
gt,30,16QAM,clean,bfp12,none,32,12
gt,30,16QAM,clean,bfp12,sc16,32,12
gt,30,16QAM,clean,bfp8,bfp12,32,12
gt,30,16QAM,clean,bfp8,bfp8,32,12
gt,30,16QAM,clean,bfp8,none,32,12
gt,30,16QAM,clean,bfp8,sc16,32,12
gt,30,16QAM,clean,none,bfp12,32,12
gt,30,16QAM,clean,none,bfp8,32,12
gt,30,16QAM,clean,none,none,32,12
gt,30,16QAM,clean,none,sc16,32,12
gt,30,16QAM,clean,sc16,bfp12,32,12
gt,30,16QAM,clean,sc16,bfp8,32,12
gt,30,16QAM,clean,sc16,none,32,12
gt,30,16QAM,clean,sc16,sc16,32,12
gt,30,5G_Downlink,15,bfp12,bfp12,20,15
gt,30,5G_Downlink,15,bfp12,bfp8,20,15
gt,30,5G_Downlink,15,bfp12,none,20,16
gt,30,5G_Downlink,15,bfp12,sc16,20,17
gt,30,5G_Downlink,15,bfp8,bfp12,20,15
gt,30,5G_Downlink,15,bfp8,bfp8,20,15
gt,30,5G_Downlink,15,bfp8,none,20,16
gt,30,5G_Downlink,15,bfp8,sc16,20,17
gt,30,5G_Downlink,15,none,bfp12,20,15
gt,30,5G_Downlink,15,none,bfp8,20,15
gt,30,5G_Downlink,15,none,none,20,16
gt,30,5G_Downlink,15,none,sc16,20,17
gt,30,5G_Downlink,15,sc16,bfp12,20,15
gt,30,5G_Downlink,15,sc16,bfp8,20,15
gt,30,5G_Downlink,15,sc16,none,20,16
gt,30,5G_Downlink,15,sc16,sc16,20,17
gt,30,5G_Downlink,20,bfp12,bfp12,40,30
gt,30,5G_Downlink,20,bfp12,bfp8,40,26
gt,30,5G_Downlink,20,bfp12,none,40,25
gt,30,5G_Downlink,20,bfp12,sc16,40,27
gt,30,5G_Downlink,20,bfp8,bfp12,40,31
gt,30,5G_Downlink,20,bfp8,bfp8,40,26
gt,30,5G_Downlink,20,bfp8,none,40,27
gt,30,5G_Downlink,20,bfp8,sc16,40,26
gt,30,5G_Downlink,20,none,bfp12,40,30
gt,30,5G_Downlink,20,none,bfp8,40,26
gt,30,5G_Downlink,20,none,none,40,25
gt,30,5G_Downlink,20,none,sc16,40,26
gt,30,5G_Downlink,20,sc16,bfp12,40,30
gt,30,5G_Downlink,20,sc16,bfp8,40,26
gt,30,5G_Downlink,20,sc16,none,40,25
gt,30,5G_Downlink,20,sc16,sc16,40,26
gt,30,5G_Downlink,25,bfp12,bfp12,95,61
gt,30,5G_Downlink,25,bfp12,bfp8,95,53
gt,30,5G_Downlink,25,bfp12,none,95,60
gt,30,5G_Downlink,25,bfp12,sc16,95,50
gt,30,5G_Downlink,25,bfp8,bfp12,95,64
gt,30,5G_Downlink,25,bfp8,bfp8,95,53
gt,30,5G_Downlink,25,bfp8,none,95,59
gt,30,5G_Downlink,25,bfp8,sc16,95,49
gt,30,5G_Downlink,25,none,bfp12,95,61
gt,30,5G_Downlink,25,none,bfp8,95,53
gt,30,5G_Downlink,25,none,none,95,60
gt,30,5G_Downlink,25,none,sc16,95,51
gt,30,5G_Downlink,25,sc16,bfp12,95,61
gt,30,5G_Downlink,25,sc16,bfp8,95,53
gt,30,5G_Downlink,25,sc16,none,95,60
gt,30,5G_Downlink,25,sc16,sc16,95,51
gt,30,5G_Downlink,30,bfp12,bfp12,65,47
gt,30,5G_Downlink,30,bfp12,bfp8,65,49
gt,30,5G_Downlink,30,bfp12,none,65,41
gt,30,5G_Downlink,30,bfp12,sc16,65,45
gt,30,5G_Downlink,30,bfp8,bfp12,65,48
gt,30,5G_Downlink,30,bfp8,bfp8,65,49
gt,30,5G_Downlink,30,bfp8,none,65,41
gt,30,5G_Downlink,30,bfp8,sc16,65,47
gt,30,5G_Downlink,30,none,bfp12,65,47
gt,30,5G_Downlink,30,none,bfp8,65,49
gt,30,5G_Downlink,30,none,none,65,41
gt,30,5G_Downlink,30,none,sc16,65,45
gt,30,5G_Downlink,30,sc16,bfp12,65,47
gt,30,5G_Downlink,30,sc16,bfp8,65,49
gt,30,5G_Downlink,30,sc16,none,65,41
gt,30,5G_Downlink,30,sc16,sc16,65,45
gt,30,5G_Downlink,clean,bfp12,bfp12,36,21
gt,30,5G_Downlink,clean,bfp12,bfp8,36,23
gt,30,5G_Downlink,clean,bfp12,none,36,19
gt,30,5G_Downlink,clean,bfp12,sc16,36,19
gt,30,5G_Downlink,clean,bfp8,bfp12,36,21
gt,30,5G_Downlink,clean,bfp8,bfp8,36,23
gt,30,5G_Downlink,clean,bfp8,none,36,20
gt,30,5G_Downlink,clean,bfp8,sc16,36,18
gt,30,5G_Downlink,clean,none,bfp12,36,21
gt,30,5G_Downlink,clean,none,bfp8,36,23
gt,30,5G_Downlink,clean,none,none,36,19
gt,30,5G_Downlink,clean,none,sc16,36,19
gt,30,5G_Downlink,clean,sc16,bfp12,36,21
gt,30,5G_Downlink,clean,sc16,bfp8,36,23
gt,30,5G_Downlink,clean,sc16,none,36,19
gt,30,5G_Downlink,clean,sc16,sc16,36,19
gt,30,802_11ax,15,bfp12,bfp12,20,20
gt,30,802_11ax,15,bfp12,bfp8,20,20
gt,30,802_11ax,15,bfp12,none,20,20
gt,30,802_11ax,15,bfp12,sc16,20,20
gt,30,802_11ax,15,bfp8,bfp12,20,20
gt,30,802_11ax,15,bfp8,bfp8,20,20
gt,30,802_11ax,15,bfp8,none,20,20
gt,30,802_11ax,15,bfp8,sc16,20,20
gt,30,802_11ax,15,none,bfp12,20,20
gt,30,802_11ax,15,none,bfp8,20,20
gt,30,802_11ax,15,none,none,20,20
gt,30,802_11ax,15,none,sc16,20,20
gt,30,802_11ax,15,sc16,bfp12,20,20
gt,30,802_11ax,15,sc16,bfp8,20,20
gt,30,802_11ax,15,sc16,none,20,20
gt,30,802_11ax,15,sc16,sc16,20,20
gt,30,802_11ax,20,bfp12,bfp12,40,40
gt,30,802_11ax,20,bfp12,bfp8,40,40
gt,30,802_11ax,20,bfp12,none,40,40
gt,30,802_11ax,20,bfp12,sc16,40,40
gt,30,802_11ax,20,bfp8,bfp12,40,40
gt,30,802_11ax,20,bfp8,bfp8,40,40
gt,30,802_11ax,20,bfp8,none,40,40
gt,30,802_11ax,20,bfp8,sc16,40,40
gt,30,802_11ax,20,none,bfp12,40,40
gt,30,802_11ax,20,none,bfp8,40,40
gt,30,802_11ax,20,none,none,40,40
gt,30,802_11ax,20,none,sc16,40,40
gt,30,802_11ax,20,sc16,bfp12,40,40
gt,30,802_11ax,20,sc16,bfp8,40,40
gt,30,802_11ax,20,sc16,none,40,40
gt,30,802_11ax,20,sc16,sc16,40,40
gt,30,802_11ax,25,bfp12,bfp12,20,20
gt,30,802_11ax,25,bfp12,bfp8,20,20
gt,30,802_11ax,25,bfp12,none,20,20
gt,30,802_11ax,25,bfp12,sc16,20,20
gt,30,802_11ax,25,bfp8,bfp12,20,20
gt,30,802_11ax,25,bfp8,bfp8,20,20
gt,30,802_11ax,25,bfp8,none,20,20
gt,30,802_11ax,25,bfp8,sc16,20,20
gt,30,802_11ax,25,none,bfp12,20,20
gt,30,802_11ax,25,none,bfp8,20,20
gt,30,802_11ax,25,none,none,20,20
gt,30,802_11ax,25,none,sc16,20,20
gt,30,802_11ax,25,sc16,bfp12,20,20
gt,30,802_11ax,25,sc16,bfp8,20,20
gt,30,802_11ax,25,sc16,none,20,20
gt,30,802_11ax,25,sc16,sc16,20,20
gt,30,802_11ax,clean,bfp12,bfp12,16,16
gt,30,802_11ax,clean,bfp12,bfp8,16,16
gt,30,802_11ax,clean,bfp12,none,16,16
gt,30,802_11ax,clean,bfp12,sc16,16,16
gt,30,802_11ax,clean,bfp8,bfp12,16,16
gt,30,802_11ax,clean,bfp8,bfp8,16,16
gt,30,802_11ax,clean,bfp8,none,16,16
gt,30,802_11ax,clean,bfp8,sc16,16,16
gt,30,802_11ax,clean,none,bfp12,16,16
gt,30,802_11ax,clean,none,bfp8,16,16
gt,30,802_11ax,clean,none,none,16,16
gt,30,802_11ax,clean,none,sc16,16,16
gt,30,802_11ax,clean,sc16,bfp12,16,16
gt,30,802_11ax,clean,sc16,bfp8,16,16
gt,30,802_11ax,clean,sc16,none,16,16
gt,30,802_11ax,clean,sc16,sc16,16,16
gt,30,BPSK,20,bfp12,bfp12,60,36
gt,30,BPSK,20,bfp12,bfp8,60,36
gt,30,BPSK,20,bfp12,none,60,36
gt,30,BPSK,20,bfp12,sc16,60,36
gt,30,BPSK,20,bfp8,bfp12,60,36
gt,30,BPSK,20,bfp8,bfp8,60,36
gt,30,BPSK,20,bfp8,none,60,36
gt,30,BPSK,20,bfp8,sc16,60,36
gt,30,BPSK,20,none,bfp12,60,36
gt,30,BPSK,20,none,bfp8,60,36
gt,30,BPSK,20,none,none,60,36
gt,30,BPSK,20,none,sc16,60,36
gt,30,BPSK,20,sc16,bfp12,60,36
gt,30,BPSK,20,sc16,bfp8,60,36
gt,30,BPSK,20,sc16,none,60,36
gt,30,BPSK,20,sc16,sc16,60,36
gt,30,BPSK,25,bfp12,bfp12,60,20
gt,30,BPSK,25,bfp12,bfp8,60,20
gt,30,BPSK,25,bfp12,none,60,20
gt,30,BPSK,25,bfp12,sc16,60,20
gt,30,BPSK,25,bfp8,bfp12,60,20
gt,30,BPSK,25,bfp8,bfp8,60,20
gt,30,BPSK,25,bfp8,none,60,20
gt,30,BPSK,25,bfp8,sc16,60,20
gt,30,BPSK,25,none,bfp12,60,20
gt,30,BPSK,25,none,bfp8,60,20
gt,30,BPSK,25,none,none,60,20
gt,30,BPSK,25,none,sc16,60,20
gt,30,BPSK,25,sc16,bfp12,60,20
gt,30,BPSK,25,sc16,bfp8,60,20
gt,30,BPSK,25,sc16,none,60,20
gt,30,BPSK,25,sc16,sc16,60,20
gt,30,BPSK,30,bfp12,bfp12,60,16
gt,30,BPSK,30,bfp12,bfp8,60,14
gt,30,BPSK,30,bfp12,none,60,16
gt,30,BPSK,30,bfp12,sc16,60,16
gt,30,BPSK,30,bfp8,bfp12,60,16
gt,30,BPSK,30,bfp8,bfp8,60,14
gt,30,BPSK,30,bfp8,none,60,16
gt,30,BPSK,30,bfp8,sc16,60,15
gt,30,BPSK,30,none,bfp12,60,16
gt,30,BPSK,30,none,bfp8,60,14
gt,30,BPSK,30,none,none,60,16
gt,30,BPSK,30,none,sc16,60,16
gt,30,BPSK,30,sc16,bfp12,60,16
gt,30,BPSK,30,sc16,bfp8,60,14
gt,30,BPSK,30,sc16,none,60,16
gt,30,BPSK,30,sc16,sc16,60,16
gt,30,BPSK,35,bfp12,bfp12,60,38
gt,30,BPSK,35,bfp12,bfp8,60,38
gt,30,BPSK,35,bfp12,none,60,36
gt,30,BPSK,35,bfp12,sc16,60,36
gt,30,BPSK,35,bfp8,bfp12,60,38
gt,30,BPSK,35,bfp8,bfp8,60,38
gt,30,BPSK,35,bfp8,none,60,36
gt,30,BPSK,35,bfp8,sc16,60,36
gt,30,BPSK,35,none,bfp12,60,38
gt,30,BPSK,35,none,bfp8,60,38
gt,30,BPSK,35,none,none,60,36
gt,30,BPSK,35,none,sc16,60,36
gt,30,BPSK,35,sc16,bfp12,60,38
gt,30,BPSK,35,sc16,bfp8,60,38
gt,30,BPSK,35,sc16,none,60,36
gt,30,BPSK,35,sc16,sc16,60,36
gt,30,BPSK,40,bfp12,bfp12,40,24
gt,30,BPSK,40,bfp12,bfp8,40,30
gt,30,BPSK,40,bfp12,none,40,18
gt,30,BPSK,40,bfp12,sc16,40,30
gt,30,BPSK,40,bfp8,bfp12,40,24
gt,30,BPSK,40,bfp8,bfp8,40,30
gt,30,BPSK,40,bfp8,none,40,18
gt,30,BPSK,40,bfp8,sc16,40,30
gt,30,BPSK,40,none,bfp12,40,24
gt,30,BPSK,40,none,bfp8,40,30
gt,30,BPSK,40,none,none,40,18
gt,30,BPSK,40,none,sc16,40,30
gt,30,BPSK,40,sc16,bfp12,40,24
gt,30,BPSK,40,sc16,bfp8,40,30
gt,30,BPSK,40,sc16,none,40,18
gt,30,BPSK,40,sc16,sc16,40,30
gt,30,BPSK,45,bfp12,bfp12,8,4
gt,30,BPSK,45,bfp12,bfp8,8,6
gt,30,BPSK,45,bfp12,none,8,6
gt,30,BPSK,45,bfp12,sc16,8,6
gt,30,BPSK,45,bfp8,bfp12,8,6
gt,30,BPSK,45,bfp8,bfp8,8,6
gt,30,BPSK,45,bfp8,none,8,6
gt,30,BPSK,45,bfp8,sc16,8,6
gt,30,BPSK,45,none,bfp12,8,4
gt,30,BPSK,45,none,bfp8,8,6
gt,30,BPSK,45,none,none,8,6
gt,30,BPSK,45,none,sc16,8,6
gt,30,BPSK,45,sc16,bfp12,8,4
gt,30,BPSK,45,sc16,bfp8,8,6
gt,30,BPSK,45,sc16,none,8,6
gt,30,BPSK,45,sc16,sc16,8,6
gt,30,BPSK,clean,bfp12,bfp12,32,12
gt,30,BPSK,clean,bfp12,bfp8,32,12
gt,30,BPSK,clean,bfp12,none,32,12
gt,30,BPSK,clean,bfp12,sc16,32,12
gt,30,BPSK,clean,bfp8,bfp12,32,12
gt,30,BPSK,clean,bfp8,bfp8,32,12
gt,30,BPSK,clean,bfp8,none,32,12
gt,30,BPSK,clean,bfp8,sc16,32,12
gt,30,BPSK,clean,none,bfp12,32,12
gt,30,BPSK,clean,none,bfp8,32,12
gt,30,BPSK,clean,none,none,32,12
gt,30,BPSK,clean,none,sc16,32,12
gt,30,BPSK,clean,sc16,bfp12,32,12
gt,30,BPSK,clean,sc16,bfp8,32,12
gt,30,BPSK,clean,sc16,none,32,12
gt,30,BPSK,clean,sc16,sc16,32,12
gt,30,Bluetooth,35,bfp12,bfp12,52,34
gt,30,Bluetooth,35,bfp12,bfp8,52,34
gt,30,Bluetooth,35,bfp12,none,52,34
gt,30,Bluetooth,35,bfp12,sc16,52,34
gt,30,Bluetooth,35,bfp8,bfp12,52,34
gt,30,Bluetooth,35,bfp8,bfp8,52,34
gt,30,Bluetooth,35,bfp8,none,52,34
gt,30,Bluetooth,35,bfp8,sc16,52,34
gt,30,Bluetooth,35,none,bfp12,52,34
gt,30,Bluetooth,35,none,bfp8,52,34
gt,30,Bluetooth,35,none,none,52,34
gt,30,Bluetooth,35,none,sc16,52,34
gt,30,Bluetooth,35,sc16,bfp12,52,34
gt,30,Bluetooth,35,sc16,bfp8,52,34
gt,30,Bluetooth,35,sc16,none,52,34
gt,30,Bluetooth,35,sc16,sc16,52,34
gt,30,Bluetooth,40,bfp12,bfp12,6,3
gt,30,Bluetooth,40,bfp12,bfp8,6,0
gt,30,Bluetooth,40,bfp12,none,6,1
gt,30,Bluetooth,40,bfp12,sc16,6,0
gt,30,Bluetooth,40,bfp8,bfp12,6,3
gt,30,Bluetooth,40,bfp8,bfp8,6,0
gt,30,Bluetooth,40,bfp8,none,6,2
gt,30,Bluetooth,40,bfp8,sc16,6,1
gt,30,Bluetooth,40,none,bfp12,6,3
gt,30,Bluetooth,40,none,bfp8,6,0
gt,30,Bluetooth,40,none,none,6,1
gt,30,Bluetooth,40,none,sc16,6,0
gt,30,Bluetooth,40,sc16,bfp12,6,3
gt,30,Bluetooth,40,sc16,bfp8,6,0
gt,30,Bluetooth,40,sc16,none,6,1
gt,30,Bluetooth,40,sc16,sc16,6,0
gt,30,Broadband_FM,20,bfp12,bfp12,5,5
gt,30,Broadband_FM,20,bfp12,bfp8,5,5
gt,30,Broadband_FM,20,bfp12,none,5,5
gt,30,Broadband_FM,20,bfp12,sc16,5,5
gt,30,Broadband_FM,20,bfp8,bfp12,5,5
gt,30,Broadband_FM,20,bfp8,bfp8,5,5
gt,30,Broadband_FM,20,bfp8,none,5,5
gt,30,Broadband_FM,20,bfp8,sc16,5,5
gt,30,Broadband_FM,20,none,bfp12,5,5
gt,30,Broadband_FM,20,none,bfp8,5,5
gt,30,Broadband_FM,20,none,none,5,5
gt,30,Broadband_FM,20,none,sc16,5,5
gt,30,Broadband_FM,20,sc16,bfp12,5,5
gt,30,Broadband_FM,20,sc16,bfp8,5,5
gt,30,Broadband_FM,20,sc16,none,5,5
gt,30,Broadband_FM,20,sc16,sc16,5,5
gt,30,Broadband_FM,25,bfp12,bfp12,5,5
gt,30,Broadband_FM,25,bfp12,bfp8,5,5
gt,30,Broadband_FM,25,bfp12,none,5,5
gt,30,Broadband_FM,25,bfp12,sc16,5,5
gt,30,Broadband_FM,25,bfp8,bfp12,5,5
gt,30,Broadband_FM,25,bfp8,bfp8,5,5
gt,30,Broadband_FM,25,bfp8,none,5,5
gt,30,Broadband_FM,25,bfp8,sc16,5,5
gt,30,Broadband_FM,25,none,bfp12,5,5
gt,30,Broadband_FM,25,none,bfp8,5,5
gt,30,Broadband_FM,25,none,none,5,5
gt,30,Broadband_FM,25,none,sc16,5,5
gt,30,Broadband_FM,25,sc16,bfp12,5,5
gt,30,Broadband_FM,25,sc16,bfp8,5,5
gt,30,Broadband_FM,25,sc16,none,5,5
gt,30,Broadband_FM,25,sc16,sc16,5,5
gt,30,Broadband_FM,35,bfp12,bfp12,5,5
gt,30,Broadband_FM,35,bfp12,bfp8,5,5
gt,30,Broadband_FM,35,bfp12,none,5,5
gt,30,Broadband_FM,35,bfp12,sc16,5,5
gt,30,Broadband_FM,35,bfp8,bfp12,5,5
gt,30,Broadband_FM,35,bfp8,bfp8,5,5
gt,30,Broadband_FM,35,bfp8,none,5,5
gt,30,Broadband_FM,35,bfp8,sc16,5,5
gt,30,Broadband_FM,35,none,bfp12,5,5
gt,30,Broadband_FM,35,none,bfp8,5,5
gt,30,Broadband_FM,35,none,none,5,5
gt,30,Broadband_FM,35,none,sc16,5,5
gt,30,Broadband_FM,35,sc16,bfp12,5,5
gt,30,Broadband_FM,35,sc16,bfp8,5,5
gt,30,Broadband_FM,35,sc16,none,5,5
gt,30,Broadband_FM,35,sc16,sc16,5,5
gt,30,Broadband_FM,45,bfp12,bfp12,6,6
gt,30,Broadband_FM,45,bfp12,bfp8,6,6
gt,30,Broadband_FM,45,bfp12,none,6,6
gt,30,Broadband_FM,45,bfp12,sc16,6,6
gt,30,Broadband_FM,45,bfp8,bfp12,6,6
gt,30,Broadband_FM,45,bfp8,bfp8,6,6
gt,30,Broadband_FM,45,bfp8,none,6,6
gt,30,Broadband_FM,45,bfp8,sc16,6,6
gt,30,Broadband_FM,45,none,bfp12,6,6
gt,30,Broadband_FM,45,none,bfp8,6,6
gt,30,Broadband_FM,45,none,none,6,6
gt,30,Broadband_FM,45,none,sc16,6,6
gt,30,Broadband_FM,45,sc16,bfp12,6,6
gt,30,Broadband_FM,45,sc16,bfp8,6,6
gt,30,Broadband_FM,45,sc16,none,6,6
gt,30,Broadband_FM,45,sc16,sc16,6,6
gt,30,Broadband_FM,clean,bfp12,bfp12,2,2
gt,30,Broadband_FM,clean,bfp12,bfp8,2,2
gt,30,Broadband_FM,clean,bfp12,none,2,2
gt,30,Broadband_FM,clean,bfp12,sc16,2,2
gt,30,Broadband_FM,clean,bfp8,bfp12,2,2
gt,30,Broadband_FM,clean,bfp8,bfp8,2,2
gt,30,Broadband_FM,clean,bfp8,none,2,2
gt,30,Broadband_FM,clean,bfp8,sc16,2,2
gt,30,Broadband_FM,clean,none,bfp12,2,2
gt,30,Broadband_FM,clean,none,bfp8,2,2
gt,30,Broadband_FM,clean,none,none,2,2
gt,30,Broadband_FM,clean,none,sc16,2,2
gt,30,Broadband_FM,clean,sc16,bfp12,2,2
gt,30,Broadband_FM,clean,sc16,bfp8,2,2
gt,30,Broadband_FM,clean,sc16,none,2,2
gt,30,Broadband_FM,clean,sc16,sc16,2,2
gt,30,Narrowband_FM,50,bfp12,bfp12,2,2
gt,30,Narrowband_FM,50,bfp12,bfp8,2,2
gt,30,Narrowband_FM,50,bfp12,none,2,0
gt,30,Narrowband_FM,50,bfp12,sc16,2,2
gt,30,Narrowband_FM,50,bfp8,bfp12,2,2
gt,30,Narrowband_FM,50,bfp8,bfp8,2,2
gt,30,Narrowband_FM,50,bfp8,none,2,0
gt,30,Narrowband_FM,50,bfp8,sc16,2,2
gt,30,Narrowband_FM,50,none,bfp12,2,2
gt,30,Narrowband_FM,50,none,bfp8,2,2
gt,30,Narrowband_FM,50,none,none,2,0
gt,30,Narrowband_FM,50,none,sc16,2,2
gt,30,Narrowband_FM,50,sc16,bfp12,2,2
gt,30,Narrowband_FM,50,sc16,bfp8,2,2
gt,30,Narrowband_FM,50,sc16,none,2,0
gt,30,Narrowband_FM,50,sc16,sc16,2,2
gt,30,OFDM,15,bfp12,bfp12,30,17
gt,30,OFDM,15,bfp12,bfp8,30,20
gt,30,OFDM,15,bfp12,none,30,24
gt,30,OFDM,15,bfp12,sc16,30,19
gt,30,OFDM,15,bfp8,bfp12,30,17
gt,30,OFDM,15,bfp8,bfp8,30,21
gt,30,OFDM,15,bfp8,none,30,24
gt,30,OFDM,15,bfp8,sc16,30,20
gt,30,OFDM,15,none,bfp12,30,17
gt,30,OFDM,15,none,bfp8,30,21
gt,30,OFDM,15,none,none,30,24
gt,30,OFDM,15,none,sc16,30,19
gt,30,OFDM,15,sc16,bfp12,30,17
gt,30,OFDM,15,sc16,bfp8,30,21
gt,30,OFDM,15,sc16,none,30,24
gt,30,OFDM,15,sc16,sc16,30,19
gt,30,OFDM,20,bfp12,bfp12,6,6
gt,30,OFDM,20,bfp12,bfp8,6,3
gt,30,OFDM,20,bfp12,none,6,6
gt,30,OFDM,20,bfp12,sc16,6,6
gt,30,OFDM,20,bfp8,bfp12,6,6
gt,30,OFDM,20,bfp8,bfp8,6,3
gt,30,OFDM,20,bfp8,none,6,6
gt,30,OFDM,20,bfp8,sc16,6,6
gt,30,OFDM,20,none,bfp12,6,6
gt,30,OFDM,20,none,bfp8,6,3
gt,30,OFDM,20,none,none,6,6
gt,30,OFDM,20,none,sc16,6,6
gt,30,OFDM,20,sc16,bfp12,6,6
gt,30,OFDM,20,sc16,bfp8,6,3
gt,30,OFDM,20,sc16,none,6,6
gt,30,OFDM,20,sc16,sc16,6,6
gt,30,OFDM,25,bfp12,bfp12,36,28
gt,30,OFDM,25,bfp12,bfp8,36,29
gt,30,OFDM,25,bfp12,none,36,29
gt,30,OFDM,25,bfp12,sc16,36,36
gt,30,OFDM,25,bfp8,bfp12,36,28
gt,30,OFDM,25,bfp8,bfp8,36,29
gt,30,OFDM,25,bfp8,none,36,29
gt,30,OFDM,25,bfp8,sc16,36,36
gt,30,OFDM,25,none,bfp12,36,28
gt,30,OFDM,25,none,bfp8,36,29
gt,30,OFDM,25,none,none,36,29
gt,30,OFDM,25,none,sc16,36,36
gt,30,OFDM,25,sc16,bfp12,36,28
gt,30,OFDM,25,sc16,bfp8,36,29
gt,30,OFDM,25,sc16,none,36,29
gt,30,OFDM,25,sc16,sc16,36,36
gt,30,OFDM,30,bfp12,bfp12,48,40
gt,30,OFDM,30,bfp12,bfp8,48,37
gt,30,OFDM,30,bfp12,none,48,41
gt,30,OFDM,30,bfp12,sc16,48,39
gt,30,OFDM,30,bfp8,bfp12,48,40
gt,30,OFDM,30,bfp8,bfp8,48,37
gt,30,OFDM,30,bfp8,none,48,41
gt,30,OFDM,30,bfp8,sc16,48,38
gt,30,OFDM,30,none,bfp12,48,40
gt,30,OFDM,30,none,bfp8,48,37
gt,30,OFDM,30,none,none,48,41
gt,30,OFDM,30,none,sc16,48,39
gt,30,OFDM,30,sc16,bfp12,48,40
gt,30,OFDM,30,sc16,bfp8,48,37
gt,30,OFDM,30,sc16,none,48,41
gt,30,OFDM,30,sc16,sc16,48,39
gt,30,OFDM,clean,bfp12,bfp12,18,0
gt,30,OFDM,clean,bfp12,bfp8,18,4
gt,30,OFDM,clean,bfp12,none,18,0
gt,30,OFDM,clean,bfp12,sc16,18,0
gt,30,OFDM,clean,bfp8,bfp12,18,0
gt,30,OFDM,clean,bfp8,bfp8,18,4
gt,30,OFDM,clean,bfp8,none,18,0
gt,30,OFDM,clean,bfp8,sc16,18,0
gt,30,OFDM,clean,none,bfp12,18,0
gt,30,OFDM,clean,none,bfp8,18,4
gt,30,OFDM,clean,none,none,18,0
gt,30,OFDM,clean,none,sc16,18,0
gt,30,OFDM,clean,sc16,bfp12,18,0
gt,30,OFDM,clean,sc16,bfp8,18,4
gt,30,OFDM,clean,sc16,none,18,0
gt,30,OFDM,clean,sc16,sc16,18,0
gt,30,QPSK,20,bfp12,bfp12,60,36
gt,30,QPSK,20,bfp12,bfp8,60,36
gt,30,QPSK,20,bfp12,none,60,36
gt,30,QPSK,20,bfp12,sc16,60,36
gt,30,QPSK,20,bfp8,bfp12,60,36
gt,30,QPSK,20,bfp8,bfp8,60,36
gt,30,QPSK,20,bfp8,none,60,36
gt,30,QPSK,20,bfp8,sc16,60,36
gt,30,QPSK,20,none,bfp12,60,36
gt,30,QPSK,20,none,bfp8,60,36
gt,30,QPSK,20,none,none,60,36
gt,30,QPSK,20,none,sc16,60,36
gt,30,QPSK,20,sc16,bfp12,60,36
gt,30,QPSK,20,sc16,bfp8,60,36
gt,30,QPSK,20,sc16,none,60,36
gt,30,QPSK,20,sc16,sc16,60,36
gt,30,QPSK,25,bfp12,bfp12,60,20
gt,30,QPSK,25,bfp12,bfp8,60,20
gt,30,QPSK,25,bfp12,none,60,20
gt,30,QPSK,25,bfp12,sc16,60,20
gt,30,QPSK,25,bfp8,bfp12,60,20
gt,30,QPSK,25,bfp8,bfp8,60,20
gt,30,QPSK,25,bfp8,none,60,20
gt,30,QPSK,25,bfp8,sc16,60,20
gt,30,QPSK,25,none,bfp12,60,20
gt,30,QPSK,25,none,bfp8,60,20
gt,30,QPSK,25,none,none,60,20
gt,30,QPSK,25,none,sc16,60,20
gt,30,QPSK,25,sc16,bfp12,60,20
gt,30,QPSK,25,sc16,bfp8,60,20
gt,30,QPSK,25,sc16,none,60,20
